DATE,VALUE,CODE
2016-04-01,1767700,WA
2016-07-01,1758736,WA
2016-10-01,1794084,WA
2017-01-01,1805824,WA
2017-04-01,1836732,WA
2017-07-01,1856800,WA
2017-10-01,1865024,WA
2018-01-01,1911700,WA
2018-04-01,1929124,WA
2018-07-01,1939316,WA
2018-10-01,1970676,WA
2019-01-01,2003836,WA
2019-04-01,2026308,WA
2019-07-01,2071304,WA
2019-10-01,2082496,WA
2020-01-01,2134328,WA
2020-04-01,1962220,WA
2020-07-01,2010944,WA
2020-10-01,2105644,WA
2021-01-01,2204248,WA
2021-04-01,2232096,WA
2021-07-01,2284552,WA
2021-10-01,2313412,WA
2022-01-01,2410832,WA
2022-04-01,2402276,WA
2022-07-01,2484880,WA
2022-10-01,2567416,WA
2023-01-01,2529296,WA
2023-04-01,2567528,WA
2023-07-01,2550384,WA
2023-10-01,2608180,WA
2024-01-01,2713740,WA
2024-04-01,2716939,WA
2024-07-01,2734500,WA
2024-10-01,2764385,WA
1998-01-01,134332,WV
1998-04-01,133692,WV
1998-07-01,135756,WV
1998-10-01,135268,WV
1999-01-01,137248,WV
1999-04-01,137196,WV
1999-07-01,138352,WV
1999-10-01,142792,WV
2000-01-01,140868,WV
2000-04-01,147588,WV
2000-07-01,146268,WV
2000-10-01,150372,WV
2001-01-01,149972,WV
2001-04-01,155400,WV
2001-07-01,158888,WV
2001-10-01,165596,WV
2002-01-01,160180,WV
2002-04-01,159628,WV
2002-07-01,159620,WV
2002-10-01,155796,WV
2003-01-01,151928,WV
2003-04-01,147336,WV
2003-07-01,144588,WV
2003-10-01,145412,WV
2004-01-01,149476,WV
2004-04-01,155136,WV
2004-07-01,156128,WV
2004-10-01,146636,WV
2005-01-01,151644,WV
2005-04-01,153644,WV
2005-07-01,151492,WV
2005-10-01,157496,WV
2006-01-01,159004,WV
2006-04-01,162672,WV
2006-07-01,169024,WV
2006-10-01,164588,WV
2007-01-01,168860,WV
2007-04-01,169500,WV
2007-07-01,171992,WV
2007-10-01,176532,WV
2008-01-01,178956,WV
2008-04-01,179104,WV
2008-07-01,183736,WV
2008-10-01,189160,WV
2009-01-01,186200,WV
2009-04-01,190132,WV
2009-07-01,193508,WV
2009-10-01,195968,WV
2010-01-01,195580,WV
2010-04-01,198720,WV
2010-07-01,209304,WV
2010-10-01,213356,WV
2011-01-01,210196,WV
2011-04-01,213128,WV
2011-07-01,223972,WV
2011-10-01,221496,WV
2012-01-01,223180,WV
2012-04-01,225804,WV
2012-07-01,222544,WV
2012-10-01,226576,WV
2013-01-01,217684,WV
2013-04-01,223932,WV
2013-07-01,221560,WV
2013-10-01,226284,WV
2014-01-01,225800,WV
2014-04-01,222516,WV
2014-07-01,214556,WV
2014-10-01,213756,WV
2015-01-01,216760,WV
2015-04-01,224624,WV
2015-07-01,219600,WV
2015-10-01,233416,WV
2016-01-01,218960,WV
2016-04-01,238180,WV
2016-07-01,240876,WV
2016-10-01,234712,WV
2017-01-01,247928,WV
2017-04-01,241736,WV
2017-07-01,238368,WV
2017-10-01,235916,WV
2018-01-01,238956,WV
2018-04-01,238588,WV
2018-07-01,250624,WV
2018-10-01,244164,WV
2019-01-01,266940,WV
2019-04-01,247060,WV
2019-07-01,251388,WV
2019-10-01,246844,WV
2020-01-01,257684,WV
2020-04-01,244592,WV
2020-07-01,248652,WV
2020-10-01,256300,WV
2021-01-01,258180,WV
2021-04-01,257036,WV
2021-07-01,252248,WV
2021-10-01,252080,WV
2022-01-01,239992,WV
2022-04-01,259496,WV
2022-07-01,271888,WV
2022-10-01,274380,WV
2023-01-01,261332,WV
2023-04-01,281516,WV
2023-07-01,261952,WV
2023-10-01,282540,WV
2024-01-01,290036,WV
2024-04-01,324031,WV
2024-07-01,314808,WV
2024-10-01,315848,WV
1998-01-01,792344,WI
1998-04-01,814504,WI
1998-07-01,835724,WI
1998-10-01,835668,WI
1999-01-01,863632,WI
1999-04-01,886976,WI
1999-07-01,905172,WI
1999-10-01,936552,WI
2000-01-01,947608,WI
2000-04-01,949564,WI
2000-07-01,976172,WI
2000-10-01,994208,WI
2001-01-01,1021180,WI
2001-04-01,1041036,WI
2001-07-01,1055004,WI
2001-10-01,1088364,WI
2002-01-01,1095512,WI
2002-04-01,1129636,WI
2002-07-01,1156720,WI
2002-10-01,1163816,WI
2003-01-01,1178632,WI
2003-04-01,1192228,WI
2003-07-01,1224348,WI
2003-10-01,1224124,WI
2004-01-01,1261168,WI
2004-04-01,1282128,WI
2004-07-01,1286560,WI
2004-10-01,1298632,WI
2005-01-01,1296320,WI
2005-04-01,1285340,WI
2005-07-01,1296288,WI
2005-10-01,1322588,WI
2006-01-01,1356016,WI
2006-04-01,1382208,WI
2006-07-01,1403548,WI
2006-10-01,1428952,WI
2007-01-01,1473712,WI
2007-04-01,1485836,WI
2007-07-01,1507548,WI
2007-10-01,1570028,WI
2008-01-01,1575420,WI
2008-04-01,1589380,WI
2008-07-01,1618536,WI
2008-10-01,1683564,WI
2009-01-01,1657724,WI
2009-04-01,1691724,WI
2009-07-01,1710384,WI
2009-10-01,1665976,WI
2010-01-01,1767020,WI
2010-04-01,1908116,WI
2010-07-01,1654408,WI
2010-10-01,1787408,WI
2011-01-01,1838936,WI
2011-04-01,1878660,WI
2011-07-01,1863728,WI
2011-10-01,1897320,WI
2012-01-01,1910628,WI
2012-04-01,1902908,WI
2012-07-01,1948128,WI
2012-10-01,1947140,WI
2013-01-01,1989220,WI
2013-04-01,1992500,WI
2013-07-01,1990620,WI
2013-10-01,2027536,WI
2014-01-01,2035136,WI
2014-04-01,2016444,WI
2014-07-01,2039828,WI
2014-10-01,1995444,WI
2015-01-01,2032336,WI
2015-04-01,2049508,WI
2015-07-01,2070864,WI
2015-10-01,2048964,WI
2016-01-01,2100940,WI
2016-04-01,2126896,WI
2016-07-01,2135720,WI
2016-10-01,2352308,WI
2017-01-01,2185124,WI
2017-04-01,2235420,WI
2017-07-01,2240344,WI
2017-10-01,2224084,WI
2018-01-01,2289856,WI
2018-04-01,2313908,WI
2018-07-01,2324600,WI
2018-10-01,2325632,WI
2019-01-01,2349204,WI
2019-04-01,2421112,WI
2019-07-01,2410484,WI
2019-10-01,2589068,WI
2020-01-01,2492036,WI
2020-04-01,2428964,WI
2020-07-01,2255640,WI
2020-10-01,2583652,WI
2021-01-01,2530648,WI
2021-04-01,2552280,WI
2021-07-01,2683504,WI
2021-10-01,2577228,WI
2022-01-01,2685996,WI
2022-04-01,2627496,WI
2022-07-01,2649672,WI
2022-10-01,2701012,WI
2023-01-01,2743480,WI
2023-04-01,2766524,WI
2023-07-01,2803352,WI
2023-10-01,2873472,WI
2024-01-01,2938642,WI
2024-04-01,2995892,WI
2024-07-01,3038929,WI
2024-10-01,3095059,WI
1998-01-01,19416,WY
1998-04-01,19416,WY
1998-07-01,19544,WY
1998-10-01,20104,WY
1999-01-01,21376,WY
1999-04-01,20896,WY
1999-07-01,20876,WY
1999-10-01,19540,WY
2000-01-01,23584,WY
2000-04-01,23308,WY
2000-07-01,24260,WY
2000-10-01,23856,WY
2001-01-01,30120,WY
2001-04-01,27084,WY
2001-07-01,24644,WY
2001-10-01,29252,WY
2002-01-01,33032,WY
2002-04-01,31124,WY
2002-07-01,51588,WY
2002-10-01,31436,WY
2003-01-01,33272,WY
2003-04-01,32684,WY
2003-07-01,34288,WY
2003-10-01,37048,WY
2004-01-01,37200,WY
2004-04-01,37608,WY
2004-07-01,38432,WY
2004-10-01,36088,WY
2005-01-01,38948,WY
2005-04-01,37044,WY
2005-07-01,38284,WY
2005-10-01,42204,WY
2006-01-01,43388,WY
2006-04-01,43356,WY
2006-07-01,42740,WY
2006-10-01,41812,WY
2007-01-01,45088,WY
2007-04-01,46392,WY
2007-07-01,45796,WY
2007-10-01,46920,WY
2008-01-01,48628,WY
2008-04-01,48636,WY
2008-07-01,50776,WY
2008-10-01,54108,WY
2009-01-01,51196,WY
2009-04-01,52752,WY
2009-07-01,55596,WY
2009-10-01,57332,WY
2010-01-01,54428,WY
2010-04-01,56972,WY
2010-07-01,60416,WY
2010-10-01,62400,WY
2011-01-01,58060,WY
2011-04-01,61932,WY
2011-07-01,62204,WY
2011-10-01,59748,WY
2012-01-01,60436,WY
2012-04-01,61252,WY
2012-07-01,60820,WY
2012-10-01,60944,WY
2013-01-01,63480,WY
2013-04-01,62040,WY
2013-07-01,60960,WY
2013-10-01,65552,WY
2014-01-01,63652,WY
2014-04-01,63452,WY
2014-07-01,62072,WY
2014-10-01,64692,WY
2015-01-01,60080,WY
2015-04-01,60988,WY
2015-07-01,62436,WY
2015-10-01,61612,WY
2016-01-01,62744,WY
2016-04-01,62176,WY
2016-07-01,66816,WY
2016-10-01,66936,WY
2017-01-01,66996,WY
2017-04-01,70460,WY
2017-07-01,71096,WY
2017-10-01,68136,WY
2018-01-01,71388,WY
2018-04-01,71384,WY
2018-07-01,69472,WY
2018-10-01,72812,WY
2019-01-01,74440,WY
2019-04-01,78796,WY
2019-07-01,80688,WY
2019-10-01,80692,WY
2020-01-01,86404,WY
2020-04-01,83228,WY
2020-07-01,81172,WY
2020-10-01,91880,WY
2021-01-01,94732,WY
2021-04-01,86784,WY
2021-07-01,96852,WY
2021-10-01,99748,WY
2022-01-01,97184,WY
2022-04-01,103964,WY
2022-07-01,106164,WY
2022-10-01,110240,WY
2023-01-01,113452,WY
2023-04-01,113276,WY
2023-07-01,117476,WY
2023-10-01,119248,WY
2024-01-01,122566,WY
2024-04-01,122349,WY
2024-07-01,124950,WY
2024-10-01,123094,WY
